2015-03-12 19:13:07,897 - id: 6828
2015-08-18 19:59:00,103 | 13223 | 7085 | false
2015-08-18 19:59:05,209 | 13223 | 7086 | false
2015-08-18 19:59:06,261 | 13223 | 7087 | false
2015-08-18 19:59:07,052 | 13223 | 7089 | false
2015-08-18 19:59:07,850 | 13223 | 7091 | false
2015-08-18 19:59:16,814 | 13223 | 7054 | false
2015-08-18 19:59:18,939 | 13223 | 7055 | false
2015-08-18 19:59:19,969 | 13223 | 7100 | false
2015-08-18 19:59:21,122 | 13223 | 7056 | false
2015-08-18 19:59:21,929 | 13223 | 70561 | false
2015-08-18 19:59:22,714 | 13223 | 7057 | false
2015-08-18 19:59:23,518 | 13223 | 7101 | false
2015-08-18 19:59:24,201 | 13223 | 7056 | false
2015-08-18 19:59:26,627 | 13223 | 7101 | false
2015-08-18 19:59:57,616 | 13223 | 7075 | false
2015-08-18 19:59:58,710 | 13223 | 7076 | false
2015-08-18 19:59:59,666 | 13223 | 7077 | false
2015-08-18 20:00:00,718 | 13223 | 7078 | false
2015-08-18 20:00:01,706 | 13223 | 7073 | false
2015-08-18 20:00:02,572 | 13223 | 7096 | false
2015-08-18 20:00:03,329 | 13223 | 7094 | false
2015-08-18 20:00:10,769 | 13223 | 7064 | false
2015-08-18 20:00:12,148 | 13223 | 7070 | false
2015-08-18 20:00:13,376 | 13223 | 7071 | false
2015-08-18 20:00:14,430 | 13223 | 7072 | false
2015-08-18 20:00:18,741 | 13223 | 7058 | false
2015-08-18 20:00:20,329 | 13223 | 7059 | false
2015-08-18 20:00:21,349 | 13223 | 7060 | false
2015-08-18 20:00:22,057 | 13223 | 7061 | false
2015-08-18 20:00:22,729 | 13223 | 7062 | false
2015-08-18 20:00:23,406 | 13223 | 7098 | false
2015-08-18 20:09:08,352 | 13223 | 7029 | false
2015-08-18 20:09:09,701 | 13223 | 7028 | false
2015-08-18 20:09:10,886 | 13223 | 7027 | false
2015-08-18 20:09:13,277 | 13223 | 7028 | false
2015-08-18 20:09:14,268 | 13223 | 7029 | false
2015-08-18 20:09:15,519 | 13223 | 7030 | false
2015-08-18 20:09:16,613 | 13223 | 7031 | false
2015-08-18 20:09:19,849 | 13223 | 7029 | false
2015-08-18 20:23:39,824 | 13223 | 7044 | false
2015-08-18 20:23:54,425 | 13223 | 7033 | false
2015-08-18 20:23:55,655 | 13223 | 7034 | false
2015-08-18 20:23:56,505 | 13223 | 7036 | false
2015-08-18 20:23:59,829 | 13223 | 7044 | false
2015-08-18 20:32:50,084 | 13223 | 7037 | false
2015-08-18 20:32:51,281 | 13223 | 7039 | false
2015-08-18 20:32:52,173 | 13223 | 7041 | false
2015-08-18 20:32:53,255 | 13223 | 7042 | false
2015-08-18 20:32:54,343 | 13223 | 7043 | false
2015-08-18 20:35:26,760 | 13223 | 7001 | false
2015-08-18 20:35:28,034 | 13223 | 7002 | false
2015-08-18 20:35:28,952 | 13223 | 7025 | false
2015-08-18 20:35:30,019 | 13223 | 7003 | false
2015-08-18 20:35:31,169 | 13223 | 7005 | false
2015-08-18 20:35:32,234 | 13223 | 7006 | false
2015-08-18 20:35:40,095 | 13223 | 7020 | false
2015-08-18 20:35:40,978 | 13223 | 7021 | false
2015-08-18 20:35:44,145 | 13223 | 7019 | false
2015-08-18 20:35:45,190 | 13223 | 7018 | false
2015-08-18 20:35:46,114 | 13223 | 7024 | false
2015-08-18 20:35:47,129 | 13223 | 7026 | false
2015-08-18 20:35:50,648 | 13223 | 7008 | false
2015-08-18 20:35:51,626 | 13223 | 7009 | false
2015-08-18 20:35:52,559 | 13223 | 7010 | false
2015-08-18 20:35:53,561 | 13223 | 7011 | false
2015-08-18 20:35:54,622 | 13223 | 7013 | false
2015-08-18 20:35:59,874 | 13223 | 7022 | false
2015-08-18 20:36:01,056 | 13223 | 7023 | false
2015-08-18 20:43:32,427 | 13223 | 7023 | false
2015-08-18 23:49:40,786 | 13223 | 7001 | true
2015-08-18 23:49:43,100 | 13223 | 7001 | true
2015-08-18 23:49:44,503 | 13223 | 7001 | true
2015-08-18 23:49:45,377 | 13223 | 7001 | true
2015-08-19 21:56:10,767 | 13223 | 7080 | false
2015-08-19 21:56:11,935 | 13223 | 7081 | false
2015-08-19 21:56:12,655 | 13223 | 7082 | false
2015-08-19 21:56:13,257 | 13223 | 7083 | false
2015-08-19 21:56:13,941 | 13223 | 7084 | false
2015-08-19 21:56:14,669 | 13223 | 7085 | false
2015-08-19 21:56:18,606 | 13223 | 7086 | false
2015-08-19 21:56:20,067 | 13223 | 7087 | false
2015-08-19 21:56:20,880 | 13223 | 7089 | false
2015-08-19 21:56:21,432 | 13223 | 7091 | false
2015-08-19 21:56:27,457 | 13223 | 7054 | false
2015-08-19 21:56:28,540 | 13223 | 7055 | false
2015-08-19 21:56:29,281 | 13223 | 7100 | false
2015-08-19 21:56:29,955 | 13223 | 7056 | false
2015-08-19 21:56:30,558 | 13223 | 70561 | false
2015-08-19 21:56:31,137 | 13223 | 7057 | false
2015-08-19 21:56:31,704 | 13223 | 7101 | false
2015-08-19 21:56:32,298 | 13223 | 7056 | false
2015-08-19 21:56:36,651 | 13223 | 7075 | false
2015-08-19 21:56:38,113 | 13223 | 7076 | false
2015-08-19 21:56:38,891 | 13223 | 7077 | false
2015-08-19 21:56:39,567 | 13223 | 7078 | false
2015-08-19 21:56:40,181 | 13223 | 7073 | false
2015-08-19 21:56:40,725 | 13223 | 7096 | false
2015-08-19 21:56:41,297 | 13223 | 7094 | false
2015-08-19 21:56:47,826 | 13223 | 7064 | false
2015-08-19 21:56:49,054 | 13223 | 7070 | false
2015-08-19 21:56:49,616 | 13223 | 7071 | false
2015-08-19 21:56:50,197 | 13223 | 7072 | false
2015-08-19 21:56:53,460 | 13223 | 7058 | false
2015-08-19 21:56:54,619 | 13223 | 7059 | false
2015-08-19 21:56:55,291 | 13223 | 7060 | false
2015-08-19 21:56:55,837 | 13223 | 7061 | false
2015-08-19 21:56:56,411 | 13223 | 7062 | false
2015-08-19 21:56:56,952 | 13223 | 7098 | false
2015-08-19 21:57:03,533 | 13223 | 7027 | false
2015-08-19 21:57:04,511 | 13223 | 7028 | false
2015-08-19 21:57:05,108 | 13223 | 7029 | false
2015-08-19 21:57:05,656 | 13223 | 7030 | false
2015-08-19 21:57:06,173 | 13223 | 7031 | false
2015-08-19 21:57:09,762 | 13223 | 7033 | false
2015-08-19 21:57:10,718 | 13223 | 7034 | false
2015-08-19 21:57:11,310 | 13223 | 7036 | false
2015-08-19 21:57:15,346 | 13223 | 7044 | false
2015-08-19 21:57:19,029 | 13223 | 7037 | false
2015-08-19 21:57:19,864 | 13223 | 7039 | false
2015-08-19 21:57:20,451 | 13223 | 7041 | false
2015-08-19 21:57:21,248 | 13223 | 7042 | false
2015-08-19 21:57:22,284 | 13223 | 7043 | false
2015-08-19 21:57:27,674 | 13223 | 7001 | false
2015-08-19 21:57:28,639 | 13223 | 7002 | false
2015-08-19 21:57:29,281 | 13223 | 7025 | false
2015-08-19 21:57:29,850 | 13223 | 7003 | false
2015-08-19 21:57:30,429 | 13223 | 7005 | false
2015-08-19 21:57:30,979 | 13223 | 7006 | false
2015-08-19 21:57:34,317 | 13223 | 7020 | false
2015-08-19 21:57:35,095 | 13223 | 7021 | false
2015-08-19 21:57:37,508 | 13223 | 7019 | false
2015-08-19 21:57:38,377 | 13223 | 7018 | false
2015-08-19 21:57:39,021 | 13223 | 7024 | false
2015-08-19 21:57:39,614 | 13223 | 7026 | false
2015-08-19 21:57:46,441 | 13223 | 7019 | false
2015-08-19 21:57:47,511 | 13223 | 7018 | false
2015-08-19 21:57:48,179 | 13223 | 7024 | false
2015-08-19 21:57:48,813 | 13223 | 7026 | false
2015-08-19 21:57:53,883 | 13223 | 7008 | false
2015-08-19 21:57:54,733 | 13223 | 7009 | false
2015-08-19 21:57:55,367 | 13223 | 7010 | false
2015-08-19 21:57:55,993 | 13223 | 7011 | false
2015-08-19 21:57:56,600 | 13223 | 7013 | false
2015-08-19 21:58:01,827 | 13223 | 7022 | false
2015-08-19 21:58:02,542 | 13223 | 7023 | false
2015-08-19 21:58:06,754 | 13223 | 7049 | false
2015-08-19 21:58:07,713 | 13223 | 7046 | false
2015-08-19 21:58:08,486 | 13223 | 7041 | false
2015-08-19 21:58:09,080 | 13223 | 7053 | false
2015-08-19 21:58:09,638 | 13223 | 7052 | false
2015-08-20 22:01:33,446 | 13223 | 70461 | false
2015-08-20 22:04:16,828 | 13223 | 7101 | false
2015-08-20 22:05:04,028 | 13223 | 7056 | false
2015-09-23 11:00:25,010 | 57783 |  | false
2015-09-23 11:03:30,048 | 57783 | 7055 | false
2015-09-23 11:04:45,721 | 57783 | 7100 | false
2015-09-23 11:06:15,314 | 57783 | 7054 | false
2015-09-23 12:58:06,502 | 57783 | 7054 | false
2015-09-23 13:00:25,587 | 57783 | 7055 | false
2015-09-23 13:13:50,879 | 35178 | 7037 | true
2015-09-23 13:14:36,799 | 35178 | 7039 | false
2015-11-27 19:51:03,376 | 57783 | 7013 | 29
2015-11-27 19:56:51,434 | 57783 | 7046 | 30
2015-11-27 19:58:32,031 | 57783 | 7046 | 31
2015-11-27 19:58:55,823 | 57783 | 7013 | 31
2015-11-27 19:59:20,836 | 57783 | 7009 | 
2015-11-27 19:59:40,964 | 57783 | 7010 | 
2015-11-27 19:59:44,326 | 57783 | 7009 | 
2015-11-27 19:59:48,015 | 57783 | 7010 | 
2015-11-27 19:59:51,146 | 57783 | 7011 | 
2015-11-27 20:00:28,767 | 57783 | 7013 | 
2015-11-27 20:00:37,867 | 57783 | 7011 | 
2015-11-27 20:00:51,790 | 57783 | 7018 | 
2016-03-20 11:55:03,042 | 79411 | 7261 | 
2016-03-20 11:55:06,214 | 79411 | 7269 | 
2016-03-20 11:55:07,587 | 79411 | 7297 | 
2016-03-20 11:55:17,084 | 79411 | 7270 | 
2016-03-20 11:55:24,822 | 79411 | 7270 | 
2016-03-20 11:55:27,639 | 79411 | 7271 | 
2016-03-20 11:55:28,935 | 79411 | 7285 | 
2016-03-20 11:55:29,812 | 79411 | 7286 | 
2016-03-20 11:55:30,819 | 79411 | 7287 | 
2016-03-20 12:15:52,306 | 79411 | 7293 | 
2016-03-20 12:20:57,046 | 79411 | 7270 | 
2016-03-20 12:20:58,399 | 79411 | 7271 | 
2016-03-20 12:20:59,734 | 79411 | 7285 | 
2016-03-20 12:21:00,919 | 79411 | 7286 | 
2016-03-20 12:21:02,134 | 79411 | 7287 | 
2016-03-20 12:21:03,426 | 79411 | 7288 | 
2016-03-20 12:21:04,713 | 79411 | 7289 | 
2016-03-20 12:21:06,017 | 79411 | 7291 | 
2016-03-20 12:21:07,274 | 79411 | 7292 | 
2016-03-20 12:21:08,395 | 79411 | 7293 | 
2016-03-20 12:21:09,466 | 79411 | 72931 | 
2016-03-20 13:29:28,835 | 79411 | 7293 | 
2016-03-20 13:29:30,295 | 79411 | 72931 | 
2016-03-20 13:29:33,675 | 79411 | 7293 | 
2016-03-20 13:30:23,149 | 79411 | 72931 | 
2016-03-20 13:30:25,488 | 79411 | 7293 | 
2016-03-20 13:30:27,520 | 79411 | 72931 | 
2016-03-20 13:30:33,204 | 79411 | 7293 | 
2016-03-20 13:30:36,361 | 79411 | 72931 | 
2016-03-20 14:27:37,170 | 79411 | 72931 | 
2016-03-20 14:28:00,164 | 79411 | 7285 | 
2016-03-20 14:28:04,702 | 79411 | 7286 | 
2016-03-20 15:22:47,572 | 79411 | 7202 | 
2016-03-20 15:22:49,144 | 79411 | 7203 | 
2016-03-20 15:22:50,416 | 79411 | 7204 | 
2016-03-20 15:22:52,072 | 79411 | 7296 | 
2016-03-20 15:22:55,395 | 79411 | 7296 | 
2016-03-20 15:32:15,210 | 79411 | 7202 | 
2016-03-20 15:32:16,743 | 79411 | 7203 | 
2016-03-20 15:32:17,778 | 79411 | 7204 | 
2016-03-20 15:32:18,897 | 79411 | 7205 | 
2016-03-20 15:32:20,021 | 79411 | 7296 | 
2016-03-20 15:38:28,377 | 79411 | 7210 | 
2016-03-20 15:38:30,408 | 79411 | 7211 | 
2016-03-20 15:38:32,244 | 79411 | 7212 | 
2016-03-20 15:38:33,675 | 79411 | 7237 | 
2016-03-20 15:38:55,154 | 79411 | 7218 | 
2016-03-20 15:38:56,446 | 79411 | 7219 | 
2016-03-20 15:38:57,664 | 79411 | 7221 | 
2016-03-20 15:38:59,226 | 79411 | 7236 | 
2016-03-20 15:39:00,573 | 79411 | 7272 | 
2016-03-20 15:39:01,801 | 79411 | 7276 | 
2016-03-20 15:39:03,007 | 79411 | 7277 | 
2016-03-20 15:39:04,305 | 79411 | 7295 | 
2016-03-20 15:42:26,556 | 79411 | 7228 | 
2016-03-20 15:42:27,685 | 79411 | 7231 | 
2016-03-20 15:42:28,561 | 79411 | 7232 | 
2016-03-20 15:42:29,580 | 79411 | 7235 | 
2016-03-20 15:42:30,275 | 79411 | 7273 | 
2016-03-20 15:42:31,496 | 79411 | 7278 | 
2016-03-20 15:42:32,524 | 79411 | 7300 | 
2016-03-20 15:56:01,188 | 79411 | 7228 | 
2016-03-20 15:56:05,112 | 79411 | 7232 | 
2016-03-20 15:56:08,979 | 79411 | 7240 | 
2016-03-20 16:25:18,679 | 79411 | 7245 | 
2016-03-20 16:25:19,768 | 79411 | 7247 | 
2016-03-20 16:25:20,772 | 79411 | 7249 | 
2016-03-20 16:25:21,731 | 79411 | 7255 | 
2016-03-20 16:25:22,683 | 79411 | 7274 | 
2016-03-20 16:25:23,564 | 79411 | 7280 | 
2016-03-20 16:25:32,246 | 79411 | 7250 | 
2016-03-20 16:25:33,228 | 79411 | 7251 | 
2016-03-20 16:25:34,260 | 79411 | 7252 | 
2016-03-20 16:25:36,823 | 79411 | 7253 | 
2016-03-20 16:25:45,344 | 79411 | 7256 | 
2016-03-20 16:32:40,381 | 79411 | 7261 | 
2016-03-20 16:32:41,471 | 79411 | 7269 | 
2016-03-20 16:32:42,468 | 79411 | 7297 | 
2016-03-20 16:32:47,274 | 79411 | 7263 | 
2016-03-20 16:32:48,482 | 79411 | 7266 | 
2016-03-20 16:32:49,436 | 79411 | 7275 | 
2016-03-20 16:32:50,630 | 79411 | 7283 | 
2016-03-20 16:32:51,623 | 79411 | 7298 | 
2016-03-20 16:34:35,849 | 79411 | 7298 | 
2016-03-20 16:34:39,230 | 79411 | 7263 | 
2016-03-20 16:50:20,055 | 79411 | 7293 | 
2016-03-20 16:50:22,648 | 79411 | 7293 | 
2016-03-20 16:50:24,756 | 79411 | 7293 | 
2016-03-20 16:59:15,009 | 79411 | 7293 | 
2016-03-20 16:59:15,861 | 79411 | 7292 | 
2016-03-20 16:59:40,770 | 79411 | 7261 | 
2016-03-20 16:59:42,589 | 79411 | 7297 | 
2016-03-20 17:22:38,479 | 79411 | 7269 | 
2016-03-20 17:22:42,225 | 79411 | 7261 | 
2016-03-20 17:23:00,375 | 79411 | 7297 | 
2016-03-20 17:23:37,217 | 79411 | 7263 | 
2016-03-20 17:23:48,982 | 79411 | 7298 | 
2016-03-20 17:24:01,682 | 79411 | 7263 | 
2016-03-20 17:24:16,197 | 79411 | 7283 | 
2016-03-20 17:28:00,319 | 79411 | 7267 | 
2016-03-20 17:28:08,513 | 79411 | 7267 | 
2016-03-20 17:28:10,168 | 79411 | 7268 | 
2016-03-20 17:28:11,223 | 79411 | 7267 | 
2016-03-20 17:28:25,742 | 79411 | 7267 | 
2016-03-20 17:28:33,099 | 79411 | 7267 | 
2016-03-20 17:28:41,184 | 79411 | 7268 | 
2016-03-20 17:29:23,799 | 79411 | 7254 | 
2016-03-20 17:29:42,254 | 79411 | 7242 | 
2016-03-20 17:29:54,178 | 79411 | 7243 | 
2016-03-20 17:30:05,010 | 79411 | 7244 | 
2016-03-20 17:30:42,923 | 79411 | 7250 | 
2016-03-20 17:30:58,509 | 79411 | 7253 | 
2016-03-20 17:31:11,378 | 79411 | 7251 | 
2016-03-20 17:31:18,984 | 79411 | 7252 | 
2016-03-20 17:31:35,943 | 79411 | 7247 | 
2016-03-20 17:31:46,932 | 79411 | 7245 | 
2016-03-20 17:32:02,799 | 79411 | 7280 | 
2016-03-20 17:32:10,388 | 79411 | 7249 | 
2016-03-20 17:33:14,069 | 79411 | 7239 | 
2016-03-20 17:33:24,384 | 79411 | 7227 | 
2016-03-20 17:33:42,463 | 79411 | 7226 | 
2016-03-20 17:34:28,657 | 79411 | 7228 | 
2016-03-20 17:34:41,977 | 79411 | 7300 | 
2016-03-20 17:34:51,335 | 79411 | 7231 | 
2016-03-20 17:35:01,914 | 79411 | 7278 | 
2016-03-20 17:35:47,643 | 79411 | 7240 | 
2016-03-20 17:35:57,196 | 79411 | 7238 | 
2016-03-20 17:36:28,149 | 79411 | 7296 | 
2016-03-20 17:36:42,938 | 79411 | 7203 | 
2016-03-20 17:36:55,460 | 79411 | 7202 | 
2016-03-20 17:37:04,776 | 79411 | 7204 | 
2016-03-20 17:37:23,271 | 79411 | 7210 | 
2016-03-20 17:38:00,346 | 79411 | 7212 | 
2016-03-20 17:38:05,527 | 79411 | 7211 | 
2016-03-20 17:39:30,227 | 79411 | 7206 | 
2016-03-20 17:39:39,375 | 79411 | 7207 | 
2016-03-20 17:39:48,698 | 79411 | 7224 | 
2016-03-20 17:40:14,162 | 79411 | 7213 | 
2016-03-20 17:40:22,422 | 79411 | 7222 | 
2016-03-20 17:40:30,946 | 79411 | 7209 | 
2016-03-20 17:40:38,838 | 79411 | 7214 | 
2016-03-20 17:40:44,739 | 79411 | 7215 | 
2016-03-20 17:41:05,642 | 79411 | 7219 | 
2016-03-20 17:41:17,185 | 79411 | 7276 | 
2016-03-20 17:41:21,564 | 79411 | 7295 | 
2016-03-20 17:41:45,230 | 79411 | 7236 | 
2016-03-20 17:41:53,759 | 79411 | 7218 | 
2016-03-20 17:41:58,778 | 79411 | 7277 | 
2016-03-20 17:42:06,156 | 79411 | 7272 | 
2016-03-20 17:42:10,102 | 79411 | 7221 | 
2016-03-20 17:42:31,327 | 79411 | 7270 | 
2016-03-20 17:42:43,828 | 79411 | 7271 | 
2016-03-20 17:42:54,974 | 79411 | 7286 | 
2016-03-20 17:42:58,048 | 79411 | 7291 | 
2016-03-20 17:43:01,565 | 79411 | 7293 | 
2016-03-20 17:43:41,188 | 79411 | 7285 | 
2016-03-20 17:43:45,838 | 79411 | 7287 | 
2016-03-20 17:43:49,276 | 79411 | 7292 | 
2016-03-20 17:43:55,665 | 79411 | 7288 | 
2016-03-20 17:43:58,916 | 79411 | 7289 | 
2016-03-20 17:53:00,837 | 79411 | 7274 | 
2016-03-20 17:53:07,680 | 79411 | 7255 | 
2016-03-20 17:53:15,906 | 79411 | 7293 | 
2016-03-20 17:53:29,338 | 79411 | 7293 | 
2016-03-20 17:53:40,431 | 79411 | 7293 | 
2016-03-20 18:01:36,878 | 79411 | 7295 | 
2016-03-20 18:02:52,050 | 79411 | 7295 | 
2016-03-20 18:03:03,429 | 79411 | 7296 | 
2016-03-20 18:03:04,539 | 79411 | 7203 | 
2016-03-20 18:03:05,302 | 79411 | 7202 | 
2016-03-20 18:03:06,524 | 79411 | 7204 | 
2016-03-20 18:03:07,871 | 79411 | 7205 | 
2016-03-20 18:03:20,668 | 79411 | 7211 | 
2016-03-20 18:07:26,815 | 79411 | 7269 | 
2016-03-20 18:07:31,969 | 79411 | 7261 | 
2016-03-20 18:07:35,440 | 79411 | 7297 | 
2016-03-20 18:08:05,544 | 79411 | 7266 | 
2016-03-20 18:08:25,165 | 79411 | 7267 | 
2016-03-20 18:08:35,383 | 79411 | 7268 | 
2016-03-20 18:08:50,933 | 79411 | 7254 | 
2016-03-20 18:08:56,905 | 79411 | 7242 | 
2016-03-20 18:09:01,388 | 79411 | 7243 | 
2016-03-20 18:09:04,247 | 79411 | 7244 | 
2016-03-20 18:09:33,467 | 79411 | 7250 | 
2016-03-20 18:09:39,937 | 79411 | 7253 | 
2016-03-20 18:09:46,326 | 79411 | 7251 | 
2016-03-20 18:09:50,488 | 79411 | 7252 | 
2016-03-20 18:09:54,582 | 79411 | 7260 | 
2016-03-20 18:10:20,097 | 79411 | 7247 | 
2016-03-20 18:10:31,983 | 79411 | 7245 | 
2016-03-20 18:10:37,754 | 79411 | 7280 | 
2016-03-20 18:10:43,785 | 79411 | 7249 | 
2016-03-20 18:10:53,649 | 79411 | 7274 | 
2016-03-20 18:10:59,197 | 79411 | 7255 | 
2016-03-20 18:11:48,438 | 79411 | 7204 | 
2016-03-20 18:11:54,078 | 79411 | 7205 | 
2016-03-20 18:12:01,123 | 79411 | 7204 | 
2016-03-20 18:12:01,176 | 79411 | 7202 | 
2016-03-20 18:12:01,235 | 79411 | 7203 | 
2016-03-20 18:12:01,318 | 79411 | 7296 | 
2016-03-20 18:12:01,450 | 79411 | 7203 | 
2016-03-20 18:13:22,677 | 79411 | 7224 | 
2016-03-20 18:13:31,266 | 79411 | 7213 | 
2016-03-21 22:44:06,325 | 79411 | 7245 | 
2016-08-15 12:14:39,922 | 21388 | 7443 | 
2016-08-15 12:14:43,137 | 21388 | 7445 | 
2016-08-15 12:14:45,255 | 21388 | 7440 | 
2016-08-15 12:14:47,885 | 21388 | 7441 | 
2016-08-15 12:35:45,112 | 21388 | 7413 | 
2016-08-15 12:35:48,551 | 21388 | 7414 | 
2016-08-15 12:35:52,925 | 21388 | 7401 | 
2016-08-15 12:35:55,289 | 21388 | 7403 | 
2016-08-15 12:35:57,018 | 21388 | 7404 | 
2016-08-15 12:35:59,063 | 21388 | 7402 | 
2016-08-15 12:36:01,899 | 21388 | 7484 | 
2016-08-15 12:36:08,860 | 21388 | 7413 | 
2016-08-15 13:12:34,947 | 21388 | 7413 | 
2016-08-15 13:12:36,677 | 21388 | 7414 | 
2016-08-15 13:12:38,147 | 21388 | 7401 | 
2016-08-15 13:12:39,931 | 21388 | 7403 | 
2016-08-15 13:12:41,503 | 21388 | 7404 | 
2016-08-15 13:12:42,834 | 21388 | 7402 | 
2016-08-15 13:12:44,292 | 21388 | 7484 | 
2016-08-15 13:17:20,137 | 21388 | 7411 | 
2016-08-15 13:17:21,376 | 21388 | 7412 | 
2016-08-15 13:17:22,627 | 21388 | 7422 | 
2016-08-15 13:24:51,383 | 21388 | 7416 | 
2016-08-15 13:24:53,125 | 21388 | 7417 | 
2016-08-15 13:25:01,179 | 21388 | 7409 | 
2016-08-15 13:25:06,846 | 21388 | 7406 | 
2016-08-15 13:25:08,637 | 21388 | 7408 | 
2016-08-15 13:25:09,630 | 21388 | 7410 | 
2016-08-15 13:25:16,453 | 21388 | 7407 | 
2016-08-15 13:25:18,456 | 21388 | 7405 | 
2016-08-15 13:25:48,791 | 21388 | 7313 | 
2016-08-15 13:25:49,980 | 21388 | 7312 | 
2016-08-15 13:25:51,085 | 21388 | 7322 | 
2016-08-15 14:12:16,148 | 21388 | 7401 | 
2016-08-15 14:12:17,835 | 21388 | 7402 | 
2016-08-15 14:12:18,912 | 21388 | 7403 | 
2016-08-15 14:12:20,075 | 21388 | 7404 | 
2016-08-15 14:12:21,746 | 21388 | 7413 | 
2016-08-15 14:12:23,830 | 21388 | 7414 | 
2016-08-15 14:12:25,799 | 21388 | 7484 | 
2016-08-15 14:12:38,164 | 21388 | 7411 | 
2016-08-15 14:12:39,367 | 21388 | 7412 | 
2016-08-15 14:12:40,384 | 21388 | 7422 | 
2016-08-15 14:12:44,782 | 21388 | 7315 | 
2016-08-15 14:12:46,197 | 21388 | 7418 | 
2016-08-15 14:12:47,335 | 21388 | 7419 | 
2016-08-15 14:12:48,521 | 21388 | 7420 | 
2016-08-15 14:12:49,843 | 21388 | 7421 | 
2016-08-15 14:12:58,774 | 21388 | 7405 | 
2016-08-15 14:13:00,066 | 21388 | 7406 | 
2016-08-15 14:13:01,351 | 21388 | 7407 | 
2016-08-15 14:13:02,443 | 21388 | 7408 | 
2016-08-15 14:13:03,438 | 21388 | 7409 | 
2016-08-15 14:13:04,393 | 21388 | 7410 | 
2016-08-15 14:13:05,277 | 21388 | 7416 | 
2016-08-15 14:13:06,148 | 21388 | 7417 | 
2016-08-15 14:13:13,231 | 21388 | 7312 | 
2016-08-15 14:13:15,560 | 21388 | 7313 | 
2016-08-15 14:13:16,578 | 21388 | 7322 | 
2016-08-15 14:52:32,941 | 21388 | 7428 | 
2016-08-15 14:52:34,780 | 21388 | 7429 | 
2016-08-15 14:52:37,779 | 21388 | 7427 | 
2016-08-15 14:52:39,064 | 21388 | 7426 | 
2016-08-15 14:52:41,951 | 21388 | 7423 | 
2016-08-15 14:52:43,922 | 21388 | 7425 | 
2016-08-15 14:54:35,724 | 21388 | 7423 | 
2016-08-15 14:54:37,145 | 21388 | 7424 | 
2016-08-15 14:54:38,428 | 21388 | 7425 | 
2016-08-15 14:54:39,293 | 21388 | 7426 | 
2016-08-15 14:54:40,122 | 21388 | 7427 | 
2016-08-15 14:54:41,930 | 21388 | 7428 | 
2016-08-15 14:54:43,648 | 21388 | 7429 | 
2016-08-15 14:54:53,278 | 21388 | 7314 | 
2016-08-15 14:54:54,737 | 21388 | 7323 | 
2016-08-15 14:56:15,016 | 21388 | 7430 | 
2016-08-15 14:56:16,326 | 21388 | 7432 | 
2016-08-15 14:56:17,384 | 21388 | 7433 | 
2016-08-15 14:56:18,315 | 21388 | 7434 | 
2016-08-15 14:56:19,108 | 21388 | 7436 | 
2016-08-15 17:50:15,068 | 21388 | 7446 | 
2016-08-15 17:50:16,382 | 21388 | 7447 | 
2016-08-15 17:50:17,812 | 21388 | 7451 | 
2016-08-15 17:50:19,004 | 21388 | 7483 | 
2016-08-15 17:50:26,622 | 21388 | 7453 | 
2016-08-15 17:50:28,067 | 21388 | 7454 | 
2016-08-15 17:50:28,712 | 21388 | 7455 | 
2016-08-15 17:50:30,871 | 21388 | 7456 | 
2016-08-15 17:50:36,326 | 21388 | 7450 | 
2016-08-15 17:50:37,827 | 21388 | 7452 | 
2016-08-15 17:50:39,207 | 21388 | 7463 | 
2016-08-15 17:50:40,233 | 21388 | 7466 | 
2016-08-15 17:55:42,813 | 21388 | 7453 | 
2016-08-15 17:55:44,271 | 21388 | 7454 | 
2016-08-15 17:55:45,024 | 21388 | 7455 | 
2016-08-15 17:55:46,243 | 21388 | 7456 | 
2016-08-15 17:55:47,779 | 21388 | 7457 | 
2016-08-15 17:55:48,497 | 21388 | 7458 | 
2016-08-15 17:55:49,358 | 21388 | 7459 | 
2016-08-15 17:55:49,952 | 21388 | 7460 | 
2016-08-15 17:55:50,649 | 21388 | 7461 | 
2016-08-15 17:55:51,420 | 21388 | 7482 | 
2016-08-15 17:55:59,473 | 21388 | 7450 | 
2016-08-15 17:56:00,690 | 21388 | 7452 | 
2016-08-15 17:56:01,643 | 21388 | 7463 | 
2016-08-15 17:56:02,750 | 21388 | 7466 | 
2016-08-15 17:56:06,777 | 21388 | 7317 | 
2016-08-15 18:16:08,717 | 21388 | 7468 | 
2016-08-15 18:16:10,091 | 21388 | 7469 | 
2016-08-15 18:16:11,147 | 21388 | 7470 | 
2016-08-15 18:16:12,213 | 21388 | 7480 | 
2016-08-15 18:16:13,340 | 21388 | 7481 | 
2016-08-15 18:16:18,273 | 21388 | 7320 | 
2016-08-15 18:16:19,531 | 21388 | 7472 | 
2016-08-15 18:16:20,663 | 21388 | 7473 | 
2016-08-15 18:16:25,952 | 21388 | 7474 | 
2016-08-15 18:16:27,331 | 21388 | 7476 | 
2016-08-15 18:16:28,181 | 21388 | 7477 | 
2016-08-15 18:16:29,159 | 21388 | 7479 | 
2016-08-15 18:26:56,811 | 21388 | 7401 | 
2016-08-15 18:27:13,724 | 21388 | 7443 | 
2016-08-15 18:27:16,288 | 21388 | 7445 | 
2016-08-15 18:30:45,160 | 21388 | 7317 | 
